species_label,organism_name,ncbi_accession,genomic_accession,ncbi_seq_id,assembly_accession,gene_symbol,locus_tag,source_type,length_nt,terminal_stop_removed,stratum,used_in_main_benchmark
scerevisiae,Saccharomyces cerevisiae,DAA12342.1,BK006938.2,lcl|BK006938.2_cds_DAA12342.1_1414,GCA_000146045.2,SDH7,YDR511W,CDS_FASTA,402,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80274.1,BK006938.2,lcl|BK006938.2_cds_DAA80274.1_920,GCA_000146045.2,,YDR010C,CDS_FASTA,333,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80275.1,BK006938.2,lcl|BK006938.2_cds_DAA80275.1_938,GCA_000146045.2,,YDR029W,CDS_FASTA,315,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80279.1,BK006938.2,lcl|BK006938.2_cds_DAA80279.1_1128,GCA_000146045.2,,YDR215C,CDS_FASTA,414,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA07672.1,BK006939.2,lcl|BK006939.2_cds_DAA07672.1_1546,GCA_000146045.2,SBH2,YER019C-A,CDS_FASTA,267,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA07731.1,BK006939.2,lcl|BK006939.2_cds_DAA07731.1_1606,GCA_000146045.2,VTC1,YER072W,CDS_FASTA,390,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA07755.1,BK006939.2,lcl|BK006939.2_cds_DAA07755.1_1631,GCA_000146045.2,AIM11,YER093C-A,CDS_FASTA,414,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA07791.1,BK006939.2,lcl|BK006939.2_cds_DAA07791.1_1667,GCA_000146045.2,RPS26B,YER131W,CDS_FASTA,360,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA07850.1,BK006939.2,lcl|BK006939.2_cds_DAA07850.1_1729,GCA_000146045.2,,YER187W,CDS_FASTA,426,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA35102.1,BK006939.2,lcl|BK006939.2_cds_DAA35102.1_1455,GCA_000146045.2,,YEL068C,CDS_FASTA,333,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA64607.1,BK006939.2,lcl|BK006939.2_cds_DAA64607.1_1566,GCA_000146045.2,FMP49,YER038W-A,CDS_FASTA,381,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80286.1,BK006939.2,lcl|BK006939.2_cds_DAA80286.1_1515,GCA_000146045.2,,YEL009C-A,CDS_FASTA,408,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA12479.1,BK006940.2,lcl|BK006940.2_cds_DAA12479.1_1843,GCA_000146045.2,CDC26,YFR036W,CDS_FASTA,375,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA12492.1,BK006940.2,lcl|BK006940.2_cds_DAA12492.1_1856,GCA_000146045.2,KGD4,YFR049W,CDS_FASTA,372,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA07945.1,BK006941.2,lcl|BK006941.2_cds_DAA07945.1_1955,GCA_000146045.2,HUR1,YGL168W,CDS_FASTA,333,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA07982.1,BK006941.2,lcl|BK006941.2_cds_DAA07982.1_1993,GCA_000146045.2,SOH1,YGL127C,CDS_FASTA,384,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08025.1,BK006941.2,lcl|BK006941.2_cds_DAA08025.1_2038,GCA_000146045.2,MPC1,YGL080W,CDS_FASTA,393,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08069.1,BK006941.2,lcl|BK006941.2_cds_DAA08069.1_2083,GCA_000146045.2,RPL30,YGL030W,CDS_FASTA,318,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08131.1,BK006941.2,lcl|BK006941.2_cds_DAA08131.1_2149,GCA_000146045.2,RPL26B,YGR034W,CDS_FASTA,384,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08135.1,BK006941.2,lcl|BK006941.2_cds_DAA08135.1_2153,GCA_000146045.2,ACB1,YGR037C,CDS_FASTA,264,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08252.1,BK006941.2,lcl|BK006941.2_cds_DAA08252.1_2273,GCA_000146045.2,,YGR161W-C,CDS_FASTA,279,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08303.1,BK006941.2,lcl|BK006941.2_cds_DAA08303.1_2325,GCA_000146045.2,TRX2,YGR209C,CDS_FASTA,315,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08334.1,BK006941.2,lcl|BK006941.2_cds_DAA08334.1_2357,GCA_000146045.2,MPC3,YGR243W,CDS_FASTA,441,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80297.1,BK006941.2,lcl|BK006941.2_cds_DAA80297.1_2030,GCA_000146045.2,,YGL088W,CDS_FASTA,366,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80299.1,BK006941.2,lcl|BK006941.2_cds_DAA80299.1_2106,GCA_000146045.2,BRP1,YGL007W,CDS_FASTA,378,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80301.1,BK006941.2,lcl|BK006941.2_cds_DAA80301.1_2157,GCA_000146045.2,,YGR039W,CDS_FASTA,312,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80302.1,BK006941.2,lcl|BK006941.2_cds_DAA80302.1_2163,GCA_000146045.2,,YGR045C,CDS_FASTA,363,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08383.1,BK006942.2,lcl|BK006942.2_cds_DAA08383.1_2699,GCA_000146045.2,PAU14,YIL176C,CDS_FASTA,363,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08405.1,BK006942.2,lcl|BK006942.2_cds_DAA08405.1_2723,GCA_000146045.2,RPL40A,YIL148W,CDS_FASTA,387,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08508.1,BK006942.2,lcl|BK006942.2_cds_DAA08508.1_2830,GCA_000146045.2,APQ12,YIL040W,CDS_FASTA,417,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08531.1,BK006942.2,lcl|BK006942.2_cds_DAA08531.1_2853,GCA_000146045.2,,YIL014C-A,CDS_FASTA,315,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08538.1,BK006942.2,lcl|BK006942.2_cds_DAA08538.1_2861,GCA_000146045.2,URM1,YIL008W,CDS_FASTA,300,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA35119.1,BK006942.2,lcl|BK006942.2_cds_DAA35119.1_2890,GCA_000146045.2,,YIR020C,CDS_FASTA,303,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DBA54440.1,BK006942.2,lcl|BK006942.2_cds_DBA54440.1_2811,GCA_000146045.2,,YIL059C,CDS_FASTA,366,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08631.1,BK006943.2,lcl|BK006943.2_cds_DAA08631.1_2957,GCA_000146045.2,RFA3,YJL173C,CDS_FASTA,369,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08637.1,BK006943.2,lcl|BK006943.2_cds_DAA08637.1_2963,GCA_000146045.2,QCR8,YJL166W,CDS_FASTA,285,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08665.1,BK006943.2,lcl|BK006943.2_cds_DAA08665.1_2992,GCA_000146045.2,RPS21B,YJL136C,CDS_FASTA,264,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08770.1,BK006943.2,lcl|BK006943.2_cds_DAA08770.1_3099,GCA_000146045.2,,YJL028W,CDS_FASTA,336,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08788.1,BK006943.2,lcl|BK006943.2_cds_DAA08788.1_3118,GCA_000146045.2,COX16,YJL003W,CDS_FASTA,357,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08865.1,BK006943.2,lcl|BK006943.2_cds_DAA08865.1_3195,GCA_000146045.2,,YJR079W,CDS_FASTA,330,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08867.1,BK006943.2,lcl|BK006943.2_cds_DAA08867.1_3197,GCA_000146045.2,EAF6,YJR082C,CDS_FASTA,342,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08870.1,BK006943.2,lcl|BK006943.2_cds_DAA08870.1_3200,GCA_000146045.2,TMH11,YJR085C,CDS_FASTA,318,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08879.1,BK006943.2,lcl|BK006943.2_cds_DAA08879.1_3209,GCA_000146045.2,RPL43B,YJR094W-A,CDS_FASTA,279,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80307.1,BK006943.2,lcl|BK006943.2_cds_DAA80307.1_3114,GCA_000146045.2,,YJL007C,CDS_FASTA,315,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA08998.1,BK006944.2,lcl|BK006944.2_cds_DAA08998.1_3331,GCA_000146045.2,MRP49,YKL167C,CDS_FASTA,414,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09061.1,BK006944.2,lcl|BK006944.2_cds_DAA09061.1_3397,GCA_000146045.2,CWP2,YKL096W-A,CDS_FASTA,279,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09074.1,BK006944.2,lcl|BK006944.2_cds_DAA09074.1_3410,GCA_000146045.2,HOT13,YKL084W,CDS_FASTA,351,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09099.1,BK006944.2,lcl|BK006944.2_cds_DAA09099.1_3435,GCA_000146045.2,TOA2,YKL058W,CDS_FASTA,369,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09104.1,BK006944.2,lcl|BK006944.2_cds_DAA09104.1_3440,GCA_000146045.2,MDM35,YKL053C-A,CDS_FASTA,261,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09151.1,BK006944.2,lcl|BK006944.2_cds_DAA09151.1_3488,GCA_000146045.2,RPL14A,YKL006W,CDS_FASTA,417,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA35123.1,BK006944.2,lcl|BK006944.2_cds_DAA35123.1_3449,GCA_000146045.2,MMO1,YKL044W,CDS_FASTA,321,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09304.1,BK006945.2,lcl|BK006945.2_cds_DAA09304.1_3644,GCA_000146045.2,EMC6,YLL014W,CDS_FASTA,327,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09331.1,BK006945.2,lcl|BK006945.2_cds_DAA09331.1_3671,GCA_000146045.2,GAT3,YLR013W,CDS_FASTA,426,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09356.1,BK006945.2,lcl|BK006945.2_cds_DAA09356.1_3696,GCA_000146045.2,PAU23,YLR037C,CDS_FASTA,375,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09458.1,BK006945.2,lcl|BK006945.2_cds_DAA09458.1_3801,GCA_000146045.2,SMD3,YLR147C,CDS_FASTA,306,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09470.1,BK006945.2,lcl|BK006945.2_cds_DAA09470.1_3813,GCA_000146045.2,,YLR156W,CDS_FASTA,345,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09504.1,BK006945.2,lcl|BK006945.2_cds_DAA09504.1_3847,GCA_000146045.2,RPL37A,YLR185W,CDS_FASTA,267,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09588.1,BK006945.2,lcl|BK006945.2_cds_DAA09588.1_3934,GCA_000146045.2,SMD2,YLR275W,CDS_FASTA,333,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09635.1,BK006945.2,lcl|BK006945.2_cds_DAA09635.1_3983,GCA_000146045.2,TMA10,YLR327C,CDS_FASTA,261,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09651.1,BK006945.2,lcl|BK006945.2_cds_DAA09651.1_4000,GCA_000146045.2,CIS1,YLR346C,CDS_FASTA,306,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09665.1,BK006945.2,lcl|BK006945.2_cds_DAA09665.1_4015,GCA_000146045.2,,YLR361C-A,CDS_FASTA,297,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09669.1,BK006945.2,lcl|BK006945.2_cds_DAA09669.1_4019,GCA_000146045.2,GRX8,YLR364W,CDS_FASTA,330,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09670.1,BK006945.2,lcl|BK006945.2_cds_DAA09670.1_4021,GCA_000146045.2,RPS22B,YLR367W,CDS_FASTA,393,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09691.1,BK006945.2,lcl|BK006945.2_cds_DAA09691.1_4043,GCA_000146045.2,ECM19,YLR390W,CDS_FASTA,339,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80315.1,BK006945.2,lcl|BK006945.2_cds_DAA80315.1_3768,GCA_000146045.2,,YLR112W,CDS_FASTA,420,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80317.1,BK006945.2,lcl|BK006945.2_cds_DAA80317.1_3894,GCA_000146045.2,,YLR236C,CDS_FASTA,324,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09797.1,BK006946.2,lcl|BK006946.2_cds_DAA09797.1_4149,GCA_000146045.2,CUE4,YML101C,CDS_FASTA,354,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA09872.1,BK006946.2,lcl|BK006946.2_cds_DAA09872.1_4224,GCA_000146045.2,RPS18B,YML026C,CDS_FASTA,441,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10004.1,BK006946.2,lcl|BK006946.2_cds_DAA10004.1_4362,GCA_000146045.2,SPG4,YMR107W,CDS_FASTA,348,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10039.1,BK006946.2,lcl|BK006946.2_cds_DAA10039.1_4399,GCA_000146045.2,RPS16A,YMR143W,CDS_FASTA,432,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10193.1,BK006946.2,lcl|BK006946.2_cds_DAA10193.1_4554,GCA_000146045.2,GOT1,YMR292W,CDS_FASTA,417,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA35127.1,BK006946.2,lcl|BK006946.2_cds_DAA35127.1_4580,GCA_000146045.2,,YMR316C-A,CDS_FASTA,312,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80326.1,BK006946.2,lcl|BK006946.2_cds_DAA80326.1_4356,GCA_000146045.2,,YMR103C,CDS_FASTA,363,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80327.1,BK006946.2,lcl|BK006946.2_cds_DAA80327.1_4377,GCA_000146045.2,,YMR122C,CDS_FASTA,375,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80330.1,BK006946.2,lcl|BK006946.2_cds_DAA80330.1_4584,GCA_000146045.2,,YMR320W,CDS_FASTA,306,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DBA54441.1,BK006946.2,lcl|BK006946.2_cds_DBA54441.1_4361,GCA_000146045.2,,YMR106W-A,CDS_FASTA,264,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10387.1,BK006947.3,lcl|BK006947.3_cds_DAA10387.1_4751,GCA_000146045.2,RPL42A,YNL162W,CDS_FASTA,321,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10427.1,BK006947.3,lcl|BK006947.3_cds_DAA10427.1_4794,GCA_000146045.2,MRP35,YNL122C,CDS_FASTA,348,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10502.1,BK006947.3,lcl|BK006947.3_cds_DAA10502.1_4870,GCA_000146045.2,,YNL042W-B,CDS_FASTA,258,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10546.1,BK006947.3,lcl|BK006947.3_cds_DAA10546.1_4915,GCA_000146045.2,SWM2,YNR004W,CDS_FASTA,441,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10563.1,BK006947.3,lcl|BK006947.3_cds_DAA10563.1_4932,GCA_000146045.2,MRPL50,YNR022C,CDS_FASTA,420,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA35133.1,BK006947.3,lcl|BK006947.3_cds_DAA35133.1_4771,GCA_000146045.2,,YNL143C,CDS_FASTA,393,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA35135.1,BK006947.3,lcl|BK006947.3_cds_DAA35135.1_4988,GCA_000146045.2,,YNR077C,CDS_FASTA,255,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10653.1,BK006948.2,lcl|BK006948.2_cds_DAA10653.1_5025,GCA_000146045.2,,YOL131W,CDS_FASTA,327,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10674.1,BK006948.2,lcl|BK006948.2_cds_DAA10674.1_5047,GCA_000146045.2,ZEO1,YOL109W,CDS_FASTA,342,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10755.1,BK006948.2,lcl|BK006948.2_cds_DAA10755.1_5129,GCA_000146045.2,MIM1,YOL026C,CDS_FASTA,342,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10796.1,BK006948.2,lcl|BK006948.2_cds_DAA10796.1_5169,GCA_000146045.2,,YOR012W,CDS_FASTA,414,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA10803.1,BK006948.2,lcl|BK006948.2_cds_DAA10803.1_5177,GCA_000146045.2,MCO10,YOR020W-A,CDS_FASTA,273,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11128.1,BK006948.2,lcl|BK006948.2_cds_DAA11128.1_5508,GCA_000146045.2,RPS12,YOR369C,CDS_FASTA,432,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA35137.1,BK006948.2,lcl|BK006948.2_cds_DAA35137.1_5257,GCA_000146045.2,,YOR105W,CDS_FASTA,327,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80333.1,BK006948.2,lcl|BK006948.2_cds_DAA80333.1_5073,GCA_000146045.2,,YOL085C,CDS_FASTA,342,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80337.1,BK006948.2,lcl|BK006948.2_cds_DAA80337.1_5382,GCA_000146045.2,IRC13,YOR235W,CDS_FASTA,315,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11160.1,BK006949.2,lcl|BK006949.2_cds_DAA11160.1_5541,GCA_000146045.2,,YPL278C,CDS_FASTA,303,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11186.1,BK006949.2,lcl|BK006949.2_cds_DAA11186.1_5568,GCA_000146045.2,ATG41,YPL250C,CDS_FASTA,411,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11291.1,BK006949.2,lcl|BK006949.2_cds_DAA11291.1_5673,GCA_000146045.2,POC4,YPL144W,CDS_FASTA,447,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11314.1,BK006949.2,lcl|BK006949.2_cds_DAA11314.1_5696,GCA_000146045.2,,YPL119C-A,CDS_FASTA,264,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11374.1,BK006949.2,lcl|BK006949.2_cds_DAA11374.1_5759,GCA_000146045.2,LCL1,YPL056C,CDS_FASTA,306,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11383.1,BK006949.2,lcl|BK006949.2_cds_DAA11383.1_5768,GCA_000146045.2,SGF11,YPL047W,CDS_FASTA,300,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11384.1,BK006949.2,lcl|BK006949.2_cds_DAA11384.1_5769,GCA_000146045.2,ELC1,YPL046C,CDS_FASTA,300,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA11598.1,BK006949.2,lcl|BK006949.2_cds_DAA11598.1_5987,GCA_000146045.2,SMX3,YPR182W,CDS_FASTA,261,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80341.1,BK006949.2,lcl|BK006949.2_cds_DAA80341.1_5556,GCA_000146045.2,,YPL261C,CDS_FASTA,309,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA80343.1,BK006949.2,lcl|BK006949.2_cds_DAA80343.1_5752,GCA_000146045.2,,YPL062W,CDS_FASTA,405,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAD54812.1,BK006949.2,lcl|BK006949.2_cds_DAD54812.1_5851,GCA_000146045.2,IRC16,YPR038W,CDS_FASTA,360,yes,L2_medium,yes
scerevisiae,Saccharomyces cerevisiae,DAA06720.1,BK006934.2,lcl|BK006934.2_cds_DAA06720.1_2492,GCA_000146045.2,YHI9,YHR029C,CDS_FASTA,885,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06819.1,BK006934.2,lcl|BK006934.2_cds_DAA06819.1_2595,GCA_000146045.2,ANS1,YHR126C,CDS_FASTA,480,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06827.1,BK006934.2,lcl|BK006934.2_cds_DAA06827.1_2604,GCA_000146045.2,WSS1,YHR134W,CDS_FASTA,810,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06981.1,BK006935.2,lcl|BK006935.2_cds_DAA06981.1_64,GCA_000146045.2,ERP2,YAL007C,CDS_FASTA,648,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA06990.1,BK006935.2,lcl|BK006935.2_cds_DAA06990.1_73,GCA_000146045.2,SEN34,YAR008W,CDS_FASTA,828,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07002.1,BK006935.2,lcl|BK006935.2_cds_DAA07002.1_85,GCA_000146045.2,PRM9,YAR031W,CDS_FASTA,897,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07009.1,BK006935.2,lcl|BK006935.2_cds_DAA07009.1_92,GCA_000146045.2,,YAR066W,CDS_FASTA,612,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07123.1,BK006936.2,lcl|BK006936.2_cds_DAA07123.1_208,GCA_000146045.2,RER2,YBR002C,CDS_FASTA,861,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07167.1,BK006936.2,lcl|BK006936.2_cds_DAA07167.1_254,GCA_000146045.2,FMP23,YBR047W,CDS_FASTA,528,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07168.1,BK006936.2,lcl|BK006936.2_cds_DAA07168.1_255,GCA_000146045.2,RPS11B,YBR048W,CDS_FASTA,471,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07209.1,BK006936.2,lcl|BK006936.2_cds_DAA07209.1_297,GCA_000146045.2,POL30,YBR088C,CDS_FASTA,777,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07240.1,BK006936.2,lcl|BK006936.2_cds_DAA07240.1_328,GCA_000146045.2,MRPL36,YBR122C,CDS_FASTA,534,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07267.1,BK006936.2,lcl|BK006936.2_cds_DAA07267.1_357,GCA_000146045.2,SPP381,YBR152W,CDS_FASTA,876,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07295.1,BK006936.2,lcl|BK006936.2_cds_DAA07295.1_385,GCA_000146045.2,RPS6B,YBR181C,CDS_FASTA,711,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07305.1,BK006936.2,lcl|BK006936.2_cds_DAA07305.1_395,GCA_000146045.2,RPL21A,YBR191W,CDS_FASTA,483,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07318.1,BK006936.2,lcl|BK006936.2_cds_DAA07318.1_408,GCA_000146045.2,DER1,YBR201W,CDS_FASTA,636,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07333.1,BK006936.2,lcl|BK006936.2_cds_DAA07333.1_424,GCA_000146045.2,ATG12,YBR217W,CDS_FASTA,561,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07358.1,BK006936.2,lcl|BK006936.2_cds_DAA07358.1_449,GCA_000146045.2,,YBR242W,CDS_FASTA,717,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07370.1,BK006936.2,lcl|BK006936.2_cds_DAA07370.1_461,GCA_000146045.2,TRS20,YBR254C,CDS_FASTA,528,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07374.1,BK006936.2,lcl|BK006936.2_cds_DAA07374.1_465,GCA_000146045.2,POP4,YBR257W,CDS_FASTA,840,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07458.1,BK006937.2,lcl|BK006937.2_cds_DAA07458.1_553,GCA_000146045.2,HBN1,YCL026C-B,CDS_FASTA,582,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07483.1,BK006937.2,lcl|BK006937.2_cds_DAA07483.1_579,GCA_000146045.2,YCP4,YCR004C,CDS_FASTA,744,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07493.1,BK006937.2,lcl|BK006937.2_cds_DAA07493.1_590,GCA_000146045.2,RBP95,YCR016W,CDS_FASTA,873,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA07536.1,BK006937.2,lcl|BK006937.2_cds_DAA07536.1_636,GCA_000146045.2,BUD31,YCR063W,CDS_FASTA,474,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11663.1,BK006938.2,lcl|BK006938.2_cds_DAA11663.1_725,GCA_000146045.2,TRM8,YDL201W,CDS_FASTA,861,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11664.1,BK006938.2,lcl|BK006938.2_cds_DAA11664.1_726,GCA_000146045.2,MGT1,YDL200C,CDS_FASTA,567,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11692.1,BK006938.2,lcl|BK006938.2_cds_DAA11692.1_754,GCA_000146045.2,UGX2,YDL169C,CDS_FASTA,672,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11787.1,BK006938.2,lcl|BK006938.2_cds_DAA11787.1_848,GCA_000146045.2,YET3,YDL072C,CDS_FASTA,612,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11793.1,BK006938.2,lcl|BK006938.2_cds_DAA11793.1_854,GCA_000146045.2,UBC9,YDL064W,CDS_FASTA,474,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11842.1,BK006938.2,lcl|BK006938.2_cds_DAA11842.1_905,GCA_000146045.2,PTC1,YDL006W,CDS_FASTA,846,yes,L3_long,yes
scerevisiae,Saccharomyces cerevisiae,DAA11912.1,BK006938.2,lcl|BK006938.2_cds_DAA11912.1_977,GCA_000146045.2,RTR2,YDR066C,CDS_FASTA,591,yes,L3_long,yes
